tweet_id
718580170718855168
718582441208856576
718601883691184128
718612155776442368
718617681088421888
718622859636121604
718624145098072064
718632557097652225
718635561355976704
718636372643442688
718637259214479360
718645026658611200
718647251153854464
718648415828230144
718648829915066368
718674257568346112
718752675056238592
718791017915400192
718798791764242432
718801254986567681
718811187580956672
718824163910225920
718836986509946880
718852313469820929
718874837884735489
718881310110973952
718891712152604672
718905662466625536
718907413433348096
718916115947241472
718918520306810885
718921437235388416
718938136064167936
718940389076549633
718952529623707649
718955700475555841
718957529779322880
718959184826515456
718959403546865664
718959633352798209
718969840992706562
718976218658447361
719003977346637824
719004353521192960
719015629521559552
719028258000527360
719125485503057920
719158059990433792
719164240930729984
719168017893105665
719175426283872256
719182901766594560
719191235731329029
719214780444254208
719217385127940096
719221242109288448
719221676894994432
719223323679395840
719227700905422853
719234007725121537
719234393190043648
719256818472591361
719257581580132352
719258396483051520
719264492165677058
719270711437565954
719280731218931714
719287666148253701
719293193129500676
719297796436848640
719306258772307968
719306316913721344
719314505524711424
719318443053473792
719325492848017410
719326310636613634
719326682562355200
719327565207494656
719328708474114048
719332995493150721
719345149038489600
719345298519257088
719349019294711808
719349943295733760
719352422238437376
719366488461848576
719372809345056769
719374413444038657
719378003797676033
719378578320793600
719383702527221760
719408950433726464
719439395619749888
719520640773042176
719529362329071616
719552761696796672
719554794185166848
719589323532857345
719590752221859840
719591130392866816
719610602482753536
719619853070503937
719620922299301888
719655878081650688
719662563265507332
719663704799907846
719668780184391680
719681890379284481
719682394262016000
719691720502460418
719692056214552576
719699402642890752
719699546650124289
719699926230282240
719707611298426881
719709311266660352
719709528892260353
719719638024744960
719727535920181248
719727825469751297
719730568674435074
719863559639805953
719863659518935040
719863931452399616
719864234788724736
719864585164087296
719865085485826048
719865707828219906
719866034707177472
719869873791311873
719869895492702208
719873558189641728
719875211617808384
719877437383909377
719888869978726400
719896275928408064
719897540724944897
719900544622542849
719905281656938498
719910856260259841
719926376774705152
719928828722876416
719930837152768000
719933498711146496
719935993906917380
719950412749647873
719953415963549696
719953599569227776
719953841937059841
719969559558680576
719973407098609664
719982930387271680
719987223572135936
719998755483860993
720007333959569408
720007360400506882
720010555319259136
720014697232265216
720021305240723457
720031635761192961
720034984464105472
720043135485620224
720050028354658304
720060894751932416
720064198328369152
720070309626441730
720070872451719168
720083070750212098
720089604280463360
720095391295893505
720106673931698176
720265032466960386
720278486020063233
720281932009979904
720288554643906560
720293824958984192
720313585985925120
720348919956418560
720366662747361280
720380076194271232
720393545039945728
720397915001257984
720416030590373888
720417296834043904
720442074156441601
720445614249656320
720446109223493632
720446118753148928
720460765686317057
720460874633318400
720465359543910400
720467218631368704
720601066178547712
720639953135407104
720646906716811264
720648411683430401
720677977072074752
720686970998034433
720700385275559936
720713934605561856
720716667664396289
720719453537886208
720731782438473729
720736449725906944
720745450647592960
720764779900641280
720772253185634305
720825696147255297
720953172135657472
720953800786317312
720960631394983936
720986805181538304
720989737947951104
720990613701804032
721000123510169600
721028724334964736
721032969167704064
721033935434727424
721037405831237632
721092778600624132
721110200053342208
721114255358050309
721127407600726016
721161450698457088
721166176630542337
721168895328043008
721176654077370368
721177388378238977
721234385903738880
721234452622532613
721338844575047681
721360749122174976
721363541694001152
721365360281313280
721366125402058753
721459494732054528
721490138530979840
721490388968730624
721491732915961856
721504247356006400
721518705641943040
721518882700337153
721523383444312064
721533102443651072
721556291080957954
721557275614257152
721564046047191040
721688290752114688
721688409039888384
721722699358318596
721749293707694080
721755978094526464
721762145088761856
721776603924164608
721777407137554432
721821845310164992
721823147498950656
721825181698809857
721829200462802945
721830285814427648
721837698470830080
721847015353761792
721868763239464960
721870345825705984
721875375828135936
721888578297577476
721889695286837248
721912121072730112
722005975247491072
722006606347636736
722007481539543040
722008270337085440
722008800593625088
722028803032236032
722048515866800129
722053946207006720
722152877133807616
722159901401825281
722177067333324801
722198786899058688
722221028441747456
722222991443103744
722245775615488001
722246979871490048
722261902651473921
722288151180537857
722389272767152128
722389769062363141
722390475265728512
722390902082297856
722464295645278209
722490953387417601
722507877437427712
722519862392791040
722522037957353473
722522374671831041
722543362536923137
722551604247937024
722553441332117504
722558663580323840
722560048564740096
722561081063968769
722561113678868480
722594922495352834
722639901016068097
722742123494301700
722748217138483200
722754360871108608
722754802665549825
722755087337197568
722801638419873793
722808751703650304
722813274262237184
722825675346984961
722837283691479040
722837835737382912
722842579109310464
722865692006039552
722917255131045888
722922307019284481
722948964933197824
722958025590349825
722959574098022401
722961000077598720
723002366312599553
723007615089934336
723110113322631169
723110484216549376
723110632841723904
723151976284995584
723204867553132544
723228341126443008
723252571939463168
723287996485754880
723312925298057219
723314689854328832
723315874652938241
723331079919276033
723341437643948032
723352531267649537
723360775566282752
723382415318614017
723476068166950912
723507186459152384
723527383773417472
723546488513634304
723620979570778113
723630020690907140
723665268929601536
723686797415428097
723686863010189312
723687011983433728
723689517010542592
723689866408636416
723690175008788480
723693239979638784
723711772738347008
723719962850942976
723721406186459136
723824123051421697
723849665951731713
723872028416172032
723922097467207681
723943614221541376
723965698209239040
723966217762037760
723990314973827072
724029617007419392
724039188727906306
724067171903647744
724162852496486400
724220836924801024
724238090840248320
724307093973544964
724355557533081600
724356941791764480
724369869538496516
724386121313071104
724386885762580481
724389401195888640
724394007548321792
724398955379957761
724413374579265536
724421802982838272
724538303882600448
724637547209588737
724661192141230080
724664154179682304
724710109998374912
724721743210942466
724736068457750529
724737383246213120
724758326324658176
724818828014817281
724845207771058176
724897376872349701
724950259793846273
724996431283687425
725057941913624577
725066951404429314
725083665227735040
725126062519246849
725280764812779520
725306278860455936
725308618086690816
725310320860893184
725329226589569026
725331868661506048
725374048356696064
725465995561852928
725483938643349504
725484564181864448
725568480729124864
725639656176394240
725682441009172480
725701515885830144
725750687313846278
725751753279344640
725795045975142401
725803468888375297
725820220124835840
725822537347813376
725826511048179712
725834753618878465
725857307293310976
725861661228277760
725872267129921537
725883779210960896
725897374267138048
725905539033497601
725986160628097024
726018082561466370
726056337147199488
726088350243950594
726115756170162176
726127594236723200
726132344420179968
726178598076473344
726197737239273472
726213863025328132
726237535513509888
726244223129948161
726282602404020225
726284723597795328
726284823774527488
726362376111591425
726435741581070336
726443814089445376
726461686849261568
726474352359788544
726480854495682560
726491909913341952
726494683489259521
726501340273364992
726536056192000001
726540569351229440
726563309760188416
726597136993935360
726612916175273986
726646455163715585
726662562058743808
726776847434977280
726802121782353923
726832357450387458
726848225542475776
726897368940068864
726898108592996352
